persona,visit_id,visit_time,visit_description,place_id,url,title,domain,visit_count,interest,title_name
Youssef,67055,2025-01-28 19:35:00,From Bookmark,1043,https://www.researchgate.net/,researchgate | find and share research access 130+ million publications and connect with 20+ million researchers. join for free and gain visibility by uploading your research.,www.researchgate.net,6,Students,
Jessica,75407,2025-01-28 19:38:00,Other,1062,https://www.myfitnesspal.com/,Calorie Tracker & BMR Calculator to Reach Your Goals | MyFitnessPal,www.myfitnesspal.com,34,Wellness Professionals,
Mina,82308,2025-01-28 19:38:00,From Bookmark,1213,https://calendar.google.com/followup/follow-up,Follow-up on Follow-up,calendar.google.com,77,Workholics,
Youssef,64736,2025-01-28 19:44:00,Link Clicked,1017,https://www.academia.edu/,"Academia.edu - Find Research Papers, Topics, Researchers",www.academia.edu,74,Students,
Youssef,81500,2025-01-28 19:58:00,Typed in Address Bar,1018,https://scholar.google.com/,Google Scholar,scholar.google.com,98,Students,
Jessica,32747,2025-01-28 20:00:00,Other,1096,https://www.myfitnesspal.com/followup/calorie,Follow-up on Calorie,www.myfitnesspal.com,26,Wellness Professionals,
Jessica,41045,2025-01-28 20:11:00,Link Clicked,1096,https://www.myfitnesspal.com/followup/calorie,Follow-up on Calorie,www.myfitnesspal.com,49,Wellness Professionals,
Robert,53872,2025-01-28 20:12:00,Link Clicked,1022,https://calendar.google.com/calendar/u/0/r,"Google Calendar - Easier Time Management, Appointments & Scheduling",calendar.google.com,79,Workholics,
John,26571,2025-01-28 20:13:00,Link Clicked,1098,https://www.researchgate.net/followup/researchgate,Follow-up on researchgate,www.researchgate.net,35,Students,
Theo,54699,2025-01-28 20:15:00,Other,1214,"https://www.yelp.com/followup/restaurants,","Follow-up on Restaurants,",www.yelp.com,63,Local Explorer,
John,15239,2025-01-28 20:19:00,Typed in Address Bar,1018,https://scholar.google.com/,Google Scholar,scholar.google.com,90,Students,
Jessica,45507,2025-01-28 20:22:00,Link Clicked,1157,https://www.myfitnesspal.com/followup/follow-up,Follow-up on Follow-up,www.myfitnesspal.com,71,Wellness Professionals,
Youssef,16241,2025-01-28 20:28:00,Link Clicked,1098,https://www.researchgate.net/followup/researchgate,Follow-up on researchgate,www.researchgate.net,97,Students,
Jessica,26632,2025-01-28 20:29:00,Other,1062,https://www.myfitnesspal.com/,Calorie Tracker & BMR Calculator to Reach Your Goals | MyFitnessPal,www.myfitnesspal.com,85,Wellness Professionals,
Jessica,94485,2025-01-28 20:33:00,Typed in Address Bar,1096,https://www.myfitnesspal.com/followup/calorie,Follow-up on Calorie,www.myfitnesspal.com,45,Wellness Professionals,
Youssef,39403,2025-01-28 20:33:00,Link Clicked,1017,https://www.academia.edu/,"Academia.edu - Find Research Papers, Topics, Researchers",www.academia.edu,32,Students,
John,50404,2025-01-28 20:39:00,Other,1018,https://scholar.google.com/,Google Scholar,scholar.google.com,27,Students,
Jessica,36999,2025-01-28 20:46:00,Link Clicked,1096,https://www.myfitnesspal.com/followup/calorie,Follow-up on Calorie,www.myfitnesspal.com,40,Wellness Professionals,
Theo,28700,2025-01-28 20:48:00,Typed in Address Bar,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",www.yelp.com,34,Local Explorer,
Theo,44586,2025-01-28 20:58:00,Typed in Address Bar,1074,https://www.goodreads.com/,"goodreads | meet your next favorite book find and read more books youâll love, and keep track of the books you want to read. be part of the worldâs largest community of book lovers on goodreads.",www.goodreads.com,27,Book Worm,
Robert,17868,2025-01-28 21:05:00,Link Clicked,1057,https://www.atlassian.com/software/jira,"atlassian | software development and collaboration tools millions of users globally rely on atlassian products every day for improving software development, project management, collaboration, and code quality.",www.atlassian.com,96,Workholics,
Peter,22801,2025-01-28 21:21:00,Typed in Address Bar,1021,https://www.backpacker.com/,"Backpacker – Hiking, Backpacking Gear Reviews & Trail Advice",www.backpacker.com,34,Outdoor Explorer,
Youssef,18150,2025-01-28 21:27:00,From Bookmark,1027,https://www.academia.edu/followup/academia.edu,Follow-up on Academia.edu,www.academia.edu,12,Students,
Peter,41713,2025-01-28 21:28:00,Other,1022,https://calendar.google.com/calendar/u/0/r,"Google Calendar - Easier Time Management, Appointments & Scheduling",calendar.google.com,26,Workholics,
Peter,54297,2025-01-28 21:29:00,From Bookmark,1069,https://meet.google.com/,"Google Meet - Online Video Calls, Meetings and Conferencing",meet.google.com,88,Workholics,
Youssef,23640,2025-01-28 21:32:00,From Bookmark,1027,https://www.academia.edu/followup/academia.edu,Follow-up on Academia.edu,www.academia.edu,3,Students,
Jessica,11292,2025-01-28 21:34:00,From Bookmark,1096,https://www.myfitnesspal.com/followup/calorie,Follow-up on Calorie,www.myfitnesspal.com,21,Wellness Professionals,
Peter,36990,2025-01-28 21:35:00,From Bookmark,1161,https://calendar.google.com/followup/google,Follow-up on Google,calendar.google.com,73,Workholics,
Mina,74291,2025-01-28 21:44:00,Link Clicked,1056,https://www.healthline.com/,Healthline: Medical information and health advice you can trust.,www.healthline.com,49,Wellness Professionals,
Mina,88949,2025-01-28 21:48:00,Other,1032,https://github.com/,"github: where the world builds software · github github is where over 83 million developers shape the future of software, together. contribute to the open source community, manage your git repositories, review code like a pro, track bugs and features, power your ci/cd and devops workflows, and secure code before you commit it.",github.com,91,Workholics,
Jessica,91125,2025-01-28 21:49:00,Typed in Address Bar,1157,https://www.myfitnesspal.com/followup/follow-up,Follow-up on Follow-up,www.myfitnesspal.com,63,Wellness Professionals,
Youssef,51438,2025-01-28 21:54:00,Other,1088,https://www.youtube.com/,"youtube enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on youtube.",www.youtube.com,83,Students,
Robert,20986,2025-01-28 21:57:00,Typed in Address Bar,1161,https://calendar.google.com/followup/google,Follow-up on Google,calendar.google.com,78,Workholics,
John,25196,2025-01-28 22:03:00,Other,1067,https://www.hulu.com/,"stream tv and movies live and online | hulu watch tv shows and movies online. stream tv episodes of grey's anatomy, this is us, bob's burgers, brooklyn nine-nine, empire, snl, and popular movies on your favorite devices. start your free trial now. cancel anytime.",www.hulu.com,16,Entertainment Connoisseur,
Youssef,50340,2025-01-28 22:03:00,Link Clicked,1030,https://www.coursera.org/,"coursera | online courses & credentials from top educators. join for free learn online and earn valuable credentials from top universities like yale, michigan, stanford, and leading companies like google and ibm. join coursera for free and transform your career with degrees, certificates, specializations, & moocs in data science, computer science, business, and dozens of other topics.",www.coursera.org,43,Students,
Theo,61573,2025-01-28 22:31:00,Typed in Address Bar,1214,"https://www.yelp.com/followup/restaurants,","Follow-up on Restaurants,",www.yelp.com,80,Local Explorer,
Mina,89712,2025-01-28 22:37:00,Other,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,90,Workholics,
Peter,51909,2025-01-28 22:38:00,Link Clicked,1061,https://www.outdoorlife.com/,"outdoor life: hunting, fishing, gear reviews, survival tips expert hunting and fishing tips, new gear reviews, and everything else you need to know about outdoor adventure. this is outdoor life.",www.outdoorlife.com,42,Outdoor Explorer,
Robert,85916,2025-01-28 22:39:00,From Bookmark,1161,https://calendar.google.com/followup/google,Follow-up on Google,calendar.google.com,3,Workholics,
Theo,35072,2025-01-28 23:00:00,Link Clicked,1215,https://www.yelp.com/followup/follow-up,Follow-up on Follow-up,www.yelp.com,69,Local Explorer,
Peter,83124,2025-01-28 23:03:00,Link Clicked,1197,https://www.outdoorlife.com/followup/outdoor,Follow-up on outdoor,www.outdoorlife.com,100,Outdoor Explorer,
Robert,54974,2025-01-28 23:04:00,Link Clicked,1213,https://calendar.google.com/followup/follow-up,Follow-up on Follow-up,calendar.google.com,41,Workholics,
Robert,25538,2025-01-28 23:07:00,Link Clicked,1213,https://calendar.google.com/followup/follow-up,Follow-up on Follow-up,calendar.google.com,16,Workholics,
John,41800,2025-01-28 23:11:00,Other,1110,https://www.imdb.com/,"imdb: ratings, reviews, and where to watch the best movies & tv shows imdb is the world's most popular and authoritative source for movie, tv and celebrity content. find ratings and reviews for the newest movie and tv shows. get personalized recommendations, and learn where to watch across hundreds of streaming providers.",www.imdb.com,77,Entertainment Connoisseur,
Jessica,54366,2025-01-28 23:32:00,From Bookmark,1033,https://mealplanner.example.com/,Meal Planner – Plan Healthy Meals and Recipes for Your Family,mealplanner.example.com,5,Caregivers,
Jessica,20663,2025-01-28 23:46:00,From Bookmark,1019,https://www.epicurious.com/,"Epicurious – Recipes, Menu Ideas, Videos & Cooking Tips | Epicurious",www.epicurious.com,16,Caregivers,
John,95579,2025-01-28 23:51:00,From Bookmark,1088,https://www.youtube.com/,"youtube enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on youtube.",www.youtube.com,34,Students,
Jessica,27456,2025-01-28 23:51:00,Other,1157,https://www.myfitnesspal.com/followup/follow-up,Follow-up on Follow-up,www.myfitnesspal.com,90,Wellness Professionals,
Peter,96021,2025-01-28 23:54:00,Typed in Address Bar,1216,https://www.outdoorlife.com/followup/follow-up,Follow-up on Follow-up,www.outdoorlife.com,56,Outdoor Explorer,
Anna,77460,2025-01-28 23:58:00,Link Clicked,1084,https://github.com/followup/github:,Follow-up on github:,github.com,94,Workholics,
John,75350,2025-01-29 00:14:00,Link Clicked,1135,https://letterboxd.com/,"letterboxd • social film discovery. letterboxd is a social platform for sharing your taste in film. use it as a diary to record your opinion about films as you watch them, or just to keep track of films you’ve seen in the past. rate, review and tag films as you add them. find and follow your friends to see what they’re enjoying. keep a watchlist of films you’d like to see, and create lists/collections on any topic.",letterboxd.com,27,Entertainment Connoisseur,
Youssef,60223,2025-01-29 00:14:00,Typed in Address Bar,1030,https://www.coursera.org/,"coursera | online courses & credentials from top educators. join for free learn online and earn valuable credentials from top universities like yale, michigan, stanford, and leading companies like google and ibm. join coursera for free and transform your career with degrees, certificates, specializations, & moocs in data science, computer science, business, and dozens of other topics.",www.coursera.org,51,Students,
Mina,34324,2025-01-29 00:24:00,Typed in Address Bar,1084,https://github.com/followup/github:,Follow-up on github:,github.com,55,Workholics,
Youssef,86800,2025-01-29 00:45:00,Other,1089,https://www.youtube.com/followup/youtube,Follow-up on youtube,www.youtube.com,68,Students,
Mina,62568,2025-01-29 00:49:00,From Bookmark,1084,https://github.com/followup/github:,Follow-up on github:,github.com,45,Workholics,
John,68159,2025-01-29 00:54:00,Typed in Address Bar,1110,https://www.imdb.com/,"imdb: ratings, reviews, and where to watch the best movies & tv shows imdb is the world's most popular and authoritative source for movie, tv and celebrity content. find ratings and reviews for the newest movie and tv shows. get personalized recommendations, and learn where to watch across hundreds of streaming providers.",www.imdb.com,12,Entertainment Connoisseur,
Peter,74612,2025-01-29 00:56:00,Typed in Address Bar,1216,https://www.outdoorlife.com/followup/follow-up,Follow-up on Follow-up,www.outdoorlife.com,43,Outdoor Explorer,
Peter,20438,2025-01-29 01:10:00,Link Clicked,1032,https://github.com/,"github: where the world builds software · github github is where over 83 million developers shape the future of software, together. contribute to the open source community, manage your git repositories, review code like a pro, track bugs and features, power your ci/cd and devops workflows, and secure code before you commit it.",github.com,86,Workholics,
John,92133,2025-01-29 01:25:00,Link Clicked,1135,https://letterboxd.com/,"letterboxd • social film discovery. letterboxd is a social platform for sharing your taste in film. use it as a diary to record your opinion about films as you watch them, or just to keep track of films you’ve seen in the past. rate, review and tag films as you add them. find and follow your friends to see what they’re enjoying. keep a watchlist of films you’d like to see, and create lists/collections on any topic.",letterboxd.com,41,Entertainment Connoisseur,
Robert,62655,2025-01-29 01:31:00,Link Clicked,1213,https://calendar.google.com/followup/follow-up,Follow-up on Follow-up,calendar.google.com,38,Workholics,
Peter,32603,2025-01-29 01:35:00,From Bookmark,1216,https://www.outdoorlife.com/followup/follow-up,Follow-up on Follow-up,www.outdoorlife.com,28,Outdoor Explorer,
